# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4 Pop_5 Pop_6 Pop_7 Pop_8 Pop_9 Pop_10 Pop_11 Pop_12 Pop_13 Pop_14
65.0 0.959854 0.000000 0.000000 0.000000 0.000000 0.000000 0.000154 0.001375 0.000000 0.000000 0.001459 0.032898 0.001871 0.001871 0.000518
66.0 0.961034 0.000000 0.000000 0.000000 0.000000 0.000000 0.000129 0.001010 0.000000 0.000000 0.001126 0.032310 0.001914 0.001914 0.000564
67.0 0.962066 0.000000 0.000000 0.000000 0.000000 0.000000 0.000142 0.000714 0.000000 0.000000 0.000865 0.031680 0.001963 0.001963 0.000607
68.0 0.962975 0.000000 0.000000 0.000000 0.000000 0.000000 0.000175 0.000489 0.000000 0.000000 0.000674 0.031006 0.002016 0.002016 0.000648
69.0 0.963780 0.000000 0.000000 0.000000 0.000000 0.000000 0.000215 0.000337 0.000000 0.000000 0.000542 0.030291 0.002075 0.002075 0.000687
70.0 0.964495 0.000000 0.000000 0.000000 0.000000 0.000000 0.000256 0.000260 0.000000 0.000000 0.000454 0.029538 0.002137 0.002137 0.000724
71.0 0.965127 0.000000 0.000000 0.000000 0.000000 0.000000 0.000295 0.000262 0.000000 0.000000 0.000396 0.028754 0.002203 0.002203 0.000759
72.0 0.965676 0.000000 0.000000 0.000000 0.000000 0.000000 0.000338 0.000348 0.000000 0.000000 0.000350 0.027945 0.002274 0.002274 0.000795
73.0 0.966133 0.000000 0.000000 0.000000 0.000000 0.000000 0.000391 0.000523 0.000000 0.000000 0.000304 0.027118 0.002350 0.002350 0.000831
74.0 0.966483 0.000000 0.000000 0.000000 0.000000 0.000000 0.000467 0.000793 0.000000 0.000000 0.000249 0.026276 0.002432 0.002432 0.000868
75.0 0.966706 0.000000 0.000000 0.000000 0.000000 0.000000 0.000578 0.001165 0.000000 0.000000 0.000183 0.025422 0.002520 0.002520 0.000907
76.0 0.966775 0.000000 0.000000 0.000000 0.000000 0.000000 0.000735 0.001649 0.000000 0.000000 0.000111 0.024556 0.002614 0.002614 0.000946
77.0 0.966661 0.000000 0.000000 0.000000 0.000000 0.000000 0.000952 0.002251 0.000000 0.000000 0.000046 0.023676 0.002714 0.002714 0.000984
78.0 0.966336 0.000000 0.000000 0.000000 0.000000 0.000000 0.001240 0.002980 0.000000 0.000000 0.000006 0.022780 0.002820 0.002820 0.001017
79.0 0.965767 0.000000 0.000000 0.000000 0.000000 0.000000 0.001611 0.003842 0.000000 0.000000 0.000012 0.021866 0.002929 0.002929 0.001044
80.0 0.964926 0.000000 0.000000 0.000000 0.000000 0.000000 0.002075 0.004842 0.000000 0.000000 0.000082 0.020933 0.003041 0.003041 0.001061
81.0 0.963789 0.000000 0.000000 0.000000 0.000000 0.000000 0.002646 0.005984 0.000000 0.000000 0.000228 0.019983 0.003153 0.003153 0.001064
82.0 0.962339 0.000000 0.000000 0.000000 0.000000 0.000000 0.003340 0.007266 0.000000 0.000000 0.000456 0.019021 0.003264 0.003264 0.001052
