#Time E_0 E_1 E_2 E_3 E_4
177.0 -8.68982333 -8.44858288 -8.31844597 -8.10946257 -8.09769172
178.0 -8.69366240 -8.44920943 -8.32155557 -8.11162996 -8.09544267
179.0 -8.69745064 -8.44981763 -8.32460045 -8.11376063 -8.09318807
180.0 -8.70118817 -8.45040761 -8.32758145 -8.11585364 -8.09093000
181.0 -8.70487510 -8.45097953 -8.33049943 -8.11790891 -8.08866968
182.0 -8.70851159 -8.45153354 -8.33335523 -8.11992665 -8.08640806
183.0 -8.71209778 -8.45206980 -8.33614968 -8.12190715 -8.08414593
184.0 -8.71563383 -8.45258849 -8.33888362 -8.12385081 -8.08188403
185.0 -8.71911990 -8.45308977 -8.34155788 -8.12575801 -8.07962309
186.0 -8.72255619 -8.45357382 -8.34417328 -8.12762918 -8.07736380
187.0 -8.72594288 -8.45404082 -8.34673063 -8.12946473 -8.07510684
188.0 -8.72928016 -8.45449095 -8.34923075 -8.13126509 -8.07285291
189.0 -8.73256826 -8.45492442 -8.35167442 -8.13303070 -8.07060270
190.0 -8.73580740 -8.45534141 -8.35406244 -8.13476198 -8.06835694
191.0 -8.73899779 -8.45574213 -8.35639558 -8.13645936 -8.06611636
192.0 -8.74213969 -8.45612678 -8.35867461 -8.13812326 -8.06388173
193.0 -8.74523335 -8.45649557 -8.36090030 -8.13975412 -8.06165390
194.0 -8.74827902 -8.45684872 -8.36307338 -8.14135235 -8.05943376
195.0 -8.75127697 -8.45718645 -8.36519460 -8.14291837 -8.05722229
196.0 -8.75422749 -8.45750898 -8.36726468 -8.14445260 -8.05502060
197.0 -8.75713086 -8.45781653 -8.36928432 -8.14595546 -8.05282996
198.0 -8.75998738 -8.45810934 -8.37125425 -8.14742736 -8.05065185
199.0 -8.76279734 -8.45838764 -8.37317513 -8.14886871 -8.04848806
200.0 -8.76556107 -8.45865166 -8.37504766 -8.15027990 -8.04634077
