# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4 Pop_5 Pop_6 Pop_7 Pop_8 Pop_9 Pop_10 Pop_11 Pop_12 Pop_13 Pop_14
87.0 0.885140 0.000380 0.017595 0.022086 0.002919 0.000604 0.000773 0.037923 0.000213 0.000534 0.006175 0.024721 0.000070 0.000074 0.000793
88.0 0.884753 0.000337 0.017263 0.022327 0.002974 0.000596 0.000706 0.038516 0.000213 0.000545 0.006193 0.024649 0.000074 0.000076 0.000779
89.0 0.884323 0.000297 0.016935 0.022578 0.003029 0.000588 0.000641 0.039120 0.000212 0.000558 0.006214 0.024581 0.000079 0.000079 0.000765
90.0 0.883851 0.000261 0.016613 0.022840 0.003086 0.000580 0.000581 0.039729 0.000212 0.000571 0.006239 0.024519 0.000085 0.000083 0.000751
91.0 0.883342 0.000228 0.016297 0.023113 0.003144 0.000573 0.000524 0.040336 0.000213 0.000584 0.006268 0.024464 0.000090 0.000086 0.000738
92.0 0.882798 0.000198 0.015985 0.023396 0.003204 0.000567 0.000472 0.040942 0.000214 0.000599 0.006303 0.024414 0.000095 0.000088 0.000726
93.0 0.882219 0.000172 0.015676 0.023688 0.003265 0.000561 0.000424 0.041550 0.000215 0.000614 0.006343 0.024368 0.000100 0.000089 0.000714
94.0 0.881605 0.000149 0.015368 0.023989 0.003327 0.000555 0.000379 0.042169 0.000217 0.000631 0.006389 0.024324 0.000105 0.000090 0.000702
95.0 0.880955 0.000130 0.015057 0.024297 0.003387 0.000548 0.000337 0.042805 0.000218 0.000648 0.006443 0.024281 0.000110 0.000093 0.000691
96.0 0.880271 0.000115 0.014743 0.024609 0.003448 0.000540 0.000297 0.043458 0.000219 0.000665 0.006504 0.024237 0.000114 0.000097 0.000680
97.0 0.879561 0.000104 0.014427 0.024925 0.003508 0.000532 0.000260 0.044125 0.000221 0.000684 0.006573 0.024191 0.000119 0.000101 0.000669
98.0 0.878832 0.000096 0.014110 0.025242 0.003570 0.000524 0.000224 0.044798 0.000223 0.000702 0.006649 0.024143 0.000124 0.000104 0.000658
99.0 0.878090 0.000092 0.013792 0.025557 0.003631 0.000516 0.000191 0.045470 0.000226 0.000722 0.006731 0.024096 0.000130 0.000106 0.000648
100.0 0.877334 0.000092 0.013475 0.025868 0.003693 0.000509 0.000161 0.046141 0.000230 0.000742 0.006821 0.024053 0.000136 0.000108 0.000638
101.0 0.876560 0.000096 0.013159 0.026172 0.003755 0.000502 0.000134 0.046814 0.000234 0.000763 0.006917 0.024015 0.000142 0.000110 0.000628
102.0 0.875760 0.000104 0.012847 0.026467 0.003817 0.000494 0.000109 0.047500 0.000238 0.000783 0.007020 0.023982 0.000148 0.000113 0.000618
103.0 0.874928 0.000116 0.012538 0.026752 0.003878 0.000485 0.000088 0.048207 0.000242 0.000803 0.007130 0.023952 0.000154 0.000117 0.000609
104.0 0.874064 0.000131 0.012234 0.027024 0.003940 0.000476 0.000069 0.048940 0.000246 0.000824 0.007247 0.023923 0.000160 0.000121 0.000601
105.0 0.873172 0.000151 0.011935 0.027283 0.004002 0.000466 0.000053 0.049696 0.000250 0.000845 0.007369 0.023896 0.000165 0.000125 0.000592
106.0 0.872258 0.000174 0.011642 0.027528 0.004065 0.000456 0.000040 0.050466 0.000255 0.000867 0.007496 0.023872 0.000170 0.000127 0.000583
107.0 0.871332 0.000201 0.011354 0.027759 0.004127 0.000447 0.000029 0.051243 0.000260 0.000889 0.007627 0.023855 0.000174 0.000128 0.000574
108.0 0.870398 0.000233 0.011070 0.027975 0.004189 0.000437 0.000021 0.052020 0.000266 0.000912 0.007761 0.023845 0.000179 0.000129 0.000566
109.0 0.869455 0.000268 0.010790 0.028176 0.004249 0.000427 0.000015 0.052803 0.000272 0.000933 0.007896 0.023841 0.000184 0.000132 0.000558
110.0 0.868500 0.000308 0.010512 0.028364 0.004310 0.000417 0.000012 0.053597 0.000279 0.000954 0.008032 0.023838 0.000190 0.000136 0.000550
111.0 0.867532 0.000351 0.010233 0.028541 0.004371 0.000407 0.000011 0.054414 0.000286 0.000974 0.008169 0.023832 0.000197 0.000140 0.000542
112.0 0.866548 0.000400 0.009954 0.028706 0.004434 0.000396 0.000012 0.055256 0.000294 0.000996 0.008305 0.023819 0.000204 0.000144 0.000533
113.0 0.865547 0.000452 0.009673 0.028864 0.004496 0.000385 0.000016 0.056124 0.000302 0.001020 0.008439 0.023802 0.000210 0.000145 0.000524
114.0 0.864528 0.000510 0.009393 0.029014 0.004557 0.000374 0.000023 0.057010 0.000311 0.001044 0.008572 0.023787 0.000217 0.000147 0.000514
115.0 0.863490 0.000574 0.009113 0.029161 0.004616 0.000363 0.000032 0.057907 0.000320 0.001070 0.008701 0.023779 0.000223 0.000148 0.000504
116.0 0.862429 0.000642 0.008837 0.029305 0.004673 0.000352 0.000044 0.058812 0.000330 0.001095 0.008826 0.023780 0.000229 0.000151 0.000495
117.0 0.861339 0.000717 0.008567 0.029451 0.004732 0.000341 0.000058 0.059725 0.000341 0.001119 0.008946 0.023789 0.000234 0.000155 0.000486
118.0 0.860216 0.000798 0.008305 0.029599 0.004794 0.000330 0.000075 0.060652 0.000352 0.001143 0.009060 0.023801 0.000239 0.000159 0.000477
119.0 0.859053 0.000886 0.008051 0.029752 0.004860 0.000320 0.000094 0.061598 0.000364 0.001169 0.009168 0.023811 0.000245 0.000162 0.000467
120.0 0.857850 0.000979 0.007805 0.029911 0.004929 0.000310 0.000116 0.062567 0.000376 0.001198 0.009271 0.023817 0.000250 0.000164 0.000458
121.0 0.856603 0.001079 0.007565 0.030076 0.004998 0.000300 0.000140 0.063561 0.000389 0.001230 0.009367 0.023822 0.000256 0.000166 0.000447
122.0 0.855312 0.001184 0.007331 0.030252 0.005066 0.000290 0.000167 0.064579 0.000402 0.001265 0.009457 0.023830 0.000262 0.000168 0.000436
123.0 0.853980 0.001296 0.007098 0.030439 0.005131 0.000280 0.000196 0.065617 0.000416 0.001302 0.009540 0.023842 0.000268 0.000172 0.000424
124.0 0.852608 0.001413 0.006866 0.030640 0.005196 0.000270 0.000229 0.066671 0.000431 0.001338 0.009616 0.023859 0.000274 0.000177 0.000413
125.0 0.851203 0.001536 0.006633 0.030856 0.005264 0.000260 0.000264 0.067738 0.000447 0.001374 0.009684 0.023879 0.000279 0.000182 0.000402
126.0 0.849769 0.001664 0.006400 0.031084 0.005336 0.000251 0.000302 0.068814 0.000464 0.001411 0.009746 0.023898 0.000284 0.000186 0.000391
127.0 0.848310 0.001798 0.006168 0.031324 0.005412 0.000242 0.000343 0.069899 0.000482 0.001451 0.009800 0.023915 0.000288 0.000188 0.000379
128.0 0.846826 0.001936 0.005939 0.031571 0.005487 0.000233 0.000386 0.070995 0.000501 0.001495 0.009850 0.023930 0.000293 0.000190 0.000367
129.0 0.845312 0.002080 0.005715 0.031823 0.005561 0.000224 0.000431 0.072107 0.000521 0.001543 0.009895 0.023941 0.000298 0.000194 0.000355
130.0 0.843762 0.002228 0.005498 0.032080 0.005633 0.000215 0.000479 0.073240 0.000542 0.001593 0.009935 0.023950 0.000303 0.000199 0.000342
131.0 0.842171 0.002382 0.005288 0.032341 0.005704 0.000206 0.000529 0.074399 0.000563 0.001643 0.009973 0.023957 0.000308 0.000205 0.000330
132.0 0.840539 0.002539 0.005086 0.032605 0.005777 0.000198 0.000581 0.075584 0.000584 0.001694 0.010009 0.023963 0.000313 0.000211 0.000318
133.0 0.838868 0.002700 0.004890 0.032868 0.005854 0.000189 0.000635 0.076791 0.000606 0.001744 0.010043 0.023972 0.000317 0.000215 0.000306
134.0 0.837165 0.002865 0.004700 0.033128 0.005933 0.000181 0.000691 0.078013 0.000629 0.001796 0.010077 0.023986 0.000321 0.000219 0.000294
135.0 0.835438 0.003033 0.004515 0.033380 0.006013 0.000174 0.000749 0.079246 0.000653 0.001849 0.010112 0.024011 0.000324 0.000221 0.000282
136.0 0.833690 0.003203 0.004334 0.033618 0.006093 0.000166 0.000810 0.080490 0.000678 0.001905 0.010149 0.024044 0.000325 0.000225 0.000271
137.0 0.831923 0.003374 0.004157 0.033841 0.006171 0.000158 0.000872 0.081750 0.000704 0.001963 0.010188 0.024083 0.000327 0.000230 0.000259
138.0 0.830139 0.003547 0.003983 0.034047 0.006250 0.000150 0.000936 0.083035 0.000730 0.002022 0.010232 0.024119 0.000328 0.000236 0.000248
139.0 0.828338 0.003721 0.003812 0.034238 0.006329 0.000142 0.001002 0.084348 0.000758 0.002080 0.010279 0.024145 0.000330 0.000242 0.000237
140.0 0.826524 0.003896 0.003644 0.034412 0.006410 0.000134 0.001070 0.085688 0.000787 0.002137 0.010331 0.024160 0.000333 0.000247 0.000227
141.0 0.824702 0.004071 0.003480 0.034570 0.006491 0.000127 0.001140 0.087050 0.000816 0.002193 0.010390 0.024168 0.000336 0.000250 0.000216
142.0 0.822879 0.004247 0.003320 0.034710 0.006568 0.000120 0.001213 0.088421 0.000847 0.002249 0.010455 0.024174 0.000339 0.000253 0.000206
143.0 0.821055 0.004424 0.003164 0.034832 0.006640 0.000112 0.001287 0.089796 0.000878 0.002305 0.010528 0.024186 0.000342 0.000256 0.000196
144.0 0.819225 0.004602 0.003012 0.034933 0.006709 0.000105 0.001363 0.091174 0.000911 0.002361 0.010608 0.024206 0.000344 0.000261 0.000185
145.0 0.817382 0.004783 0.002865 0.035017 0.006778 0.000098 0.001442 0.092559 0.000946 0.002416 0.010696 0.024232 0.000346 0.000266 0.000176
146.0 0.815515 0.004965 0.002722 0.035084 0.006851 0.000091 0.001523 0.093962 0.000982 0.002472 0.010792 0.024256 0.000346 0.000271 0.000167
147.0 0.813614 0.005151 0.002585 0.035138 0.006931 0.000084 0.001606 0.095392 0.001019 0.002527 0.010896 0.024277 0.000346 0.000275 0.000159
148.0 0.811673 0.005341 0.002452 0.035181 0.007015 0.000077 0.001691 0.096852 0.001057 0.002583 0.011009 0.024292 0.000346 0.000278 0.000151
149.0 0.809692 0.005536 0.002325 0.035215 0.007098 0.000071 0.001778 0.098340 0.001097 0.002639 0.011132 0.024306 0.000346 0.000280 0.000144
150.0 0.807671 0.005737 0.002203 0.035243 0.007176 0.000066 0.001865 0.099851 0.001138 0.002697 0.011263 0.024323 0.000347 0.000284 0.000137
151.0 0.805611 0.005943 0.002085 0.035269 0.007248 0.000060 0.001954 0.101378 0.001180 0.002757 0.011403 0.024345 0.000347 0.000288 0.000129
152.0 0.803514 0.006157 0.001971 0.035296 0.007319 0.000055 0.002044 0.102916 0.001224 0.002819 0.011552 0.024370 0.000349 0.000293 0.000122
153.0 0.801380 0.006379 0.001860 0.035326 0.007392 0.000050 0.002137 0.104463 0.001271 0.002881 0.011706 0.024393 0.000350 0.000299 0.000115
154.0 0.799208 0.006608 0.001752 0.035364 0.007473 0.000045 0.002233 0.106015 0.001320 0.002945 0.011867 0.024410 0.000351 0.000303 0.000108
155.0 0.796999 0.006846 0.001646 0.035411 0.007560 0.000040 0.002333 0.107572 0.001372 0.003009 0.012032 0.024420 0.000352 0.000306 0.000102
156.0 0.794753 0.007094 0.001542 0.035469 0.007650 0.000035 0.002438 0.109133 0.001428 0.003076 0.012201 0.024425 0.000352 0.000309 0.000097
157.0 0.792467 0.007351 0.001441 0.035539 0.007736 0.000031 0.002547 0.110697 0.001487 0.003146 0.012374 0.024428 0.000352 0.000313 0.000092
158.0 0.790140 0.007619 0.001344 0.035623 0.007816 0.000027 0.002661 0.112265 0.001550 0.003220 0.012551 0.024430 0.000351 0.000319 0.000087
159.0 0.787768 0.007897 0.001251 0.035720 0.007891 0.000023 0.002779 0.113840 0.001615 0.003297 0.012731 0.024430 0.000350 0.000326 0.000082
160.0 0.785346 0.008188 0.001161 0.035832 0.007966 0.000020 0.002901 0.115428 0.001683 0.003377 0.012915 0.024425 0.000350 0.000332 0.000077
161.0 0.782867 0.008489 0.001076 0.035959 0.008046 0.000016 0.003028 0.117030 0.001754 0.003461 0.013101 0.024413 0.000350 0.000337 0.000072
162.0 0.780329 0.008803 0.000994 0.036098 0.008134 0.000013 0.003159 0.118650 0.001827 0.003547 0.013290 0.024394 0.000351 0.000342 0.000068
163.0 0.777733 0.009129 0.000917 0.036248 0.008228 0.000011 0.003295 0.120284 0.001904 0.003637 0.013481 0.024374 0.000351 0.000346 0.000063
164.0 0.775081 0.009466 0.000843 0.036404 0.008323 0.000008 0.003435 0.121931 0.001984 0.003730 0.013672 0.024359 0.000352 0.000352 0.000059
165.0 0.772381 0.009813 0.000773 0.036564 0.008416 0.000006 0.003579 0.123587 0.002069 0.003826 0.013865 0.024352 0.000352 0.000360 0.000056
166.0 0.769641 0.010171 0.000707 0.036726 0.008507 0.000004 0.003727 0.125251 0.002159 0.003927 0.014058 0.024352 0.000351 0.000368 0.000052
167.0 0.766868 0.010537 0.000644 0.036887 0.008596 0.000003 0.003879 0.126923 0.002253 0.004030 0.014253 0.024352 0.000349 0.000376 0.000050
168.0 0.764072 0.010912 0.000584 0.037047 0.008688 0.000002 0.004033 0.128604 0.002351 0.004135 0.014449 0.024347 0.000347 0.000383 0.000047
169.0 0.761260 0.011293 0.000527 0.037203 0.008783 0.000001 0.004189 0.130293 0.002452 0.004240 0.014648 0.024332 0.000345 0.000388 0.000045
170.0 0.758439 0.011680 0.000474 0.037352 0.008880 0.000000 0.004348 0.131989 0.002556 0.004345 0.014849 0.024307 0.000343 0.000393 0.000044
171.0 0.755616 0.012072 0.000423 0.037491 0.008976 0.000000 0.004510 0.133691 0.002662 0.004448 0.015054 0.024274 0.000341 0.000400 0.000043
